Customer_ID,Age,Gender,Education_Level,Marital_Status,Number_of_Dependents,City,State,Country,Employment_Status,Years_at_Current_Job,Income,Loan_Amount,Interest_Rate,Assets_Value,Debt_to_Income_Ratio,Loan_Purpose,Loan_Status,Credit_Score,Previous_Defaults,Payment_History,Risk_Rating,Loan_to_Income,Income_Group,Loan_Group,Credit_Group,Age_Group,Risk_Score,High_Risk_Flag,Default_Flag
CUST2198,62,Non-binary,Bachelor's,Divorced,3,Ahmedabad,Gujarat,India,Unemployed,13,55561.0,27748.0,0.06,200688.0,0.435336519470706,Home,Approved,783.0,0,Good,Low,0.4994150573243822,Medium,Large,Excellent,Senior,24.76009558412118,0,0
CUST2199,42,Non-binary,Bachelor's,Divorced,1,Jaipur,Rajasthan,India,Unemployed,5,70605.0,32015.0,0.12,159503.0,0.125377040707022,Auto,Rejected,610.0,4,Excellent,High,0.45343814177466185,High,Very Large,Fair,Adult,87.76131122121066,1,1
CUST2200,40,Male,Bachelor's,Married,4,Lucknow,Uttar Pradesh,India,Employed,10,51147.0,8571.0,0.15,159503.0,0.593237203151377,Home,Rejected,699.0,2,Excellent,Medium,0.1675758108979999,Medium,Medium,Good,Adult,62.89711609454131,1,1
CUST2201,31,Non-binary,Bachelor's,Married,4,Mumbai,Maharashtra,India,Self-employed,17,97700.0,38328.0,0.15,184364.0,0.488870190996925,Personal,Rejected,699.0,4,Excellent,High,0.39230296827021494,High,Very Large,Good,Adult,89.76610572990775,1,1
CUST2202,26,Non-binary,High School,Single,2,Delhi,Delhi,India,Self-employed,18,109350.0,27748.0,0.09,123568.0,0.555795514175553,Auto,Approved,706.0,2,Fair,Medium,0.25375400091449474,High,Large,Good,Young,71.07386542526659,1,1
CUST2203,24,Non-binary,PhD,Single,2,Bangalore,Karnataka,India,Self-employed,9,89208.0,33655.0,0.12,56097.0,0.120580445828515,Home,Rejected,624.0,0,Poor,Medium,0.37726437090843873,High,Very Large,Fair,Young,46.217413374855454,0,0
CUST2204,42,Male,Master's,Single,2,Chennai,Tamil Nadu,India,Employed,7,96544.0,40359.0,0.12,159503.0,0.149811197411467,Business,Rejected,643.0,3,Good,High,0.41803737156115345,High,Very Large,Fair,Adult,75.19433592234401,0,1
CUST2205,69,Non-binary,Master's,Divorced,2,Hyderabad,Telangana,India,Unemployed,6,70605.0,37521.0,0.15,72218.0,0.258333211585729,Auto,Rejected,699.0,0,Good,Low,0.531421287444232,High,Very Large,Good,Senior,27.849996347571867,0,0
CUST2206,43,Male,Bachelor's,Widowed,4,Pune,Maharashtra,India,Self-employed,5,49433.0,22523.0,0.09,111625.0,0.213322276000888,Business,Approved,710.0,3,Fair,High,0.4556268080027512,Medium,Large,Good,Adult,75.39966828002665,0,1
CUST2207,24,Non-binary,Bachelor's,Divorced,1,Kolkata,West Bengal,India,Unemployed,11,53924.0,13250.0,0.09,253966.0,0.12477920985263,Business,Approved,717.0,2,Good,Medium,0.24571619316074475,Medium,Medium,Good,Young,52.0433762955789,0,1
CUST2208,30,Non-binary,PhD,Single,0,Ahmedabad,Gujarat,India,Employed,10,53639.0,47922.0,0.09,245713.0,0.49122487696532,Auto,Approved,684.0,4,Good,High,0.8934171032271295,Medium,Very Large,Good,Young,96.3367463089596,1,1
CUST2209,22,Female,Master's,Divorced,3,Jaipur,Rajasthan,India,Unemployed,9,105366.0,21975.0,0.06,242944.0,0.512933796850302,Auto,Approved,785.0,2,Poor,Medium,0.20855873811286374,High,Large,Excellent,Young,71.88801390550907,1,1
CUST2210,35,Non-binary,Master's,Divorced,3,Lucknow,Uttar Pradesh,India,Employed,0,74091.0,44856.0,0.06,171362.0,0.184360280119439,Auto,Approved,772.0,3,Excellent,Medium,0.6054176620642183,High,Very Large,Excellent,Adult,58.33080840358317,0,1
CUST2211,33,Non-binary,Master's,Divorced,0,Mumbai,Maharashtra,India,Unemployed,13,75511.0,16460.0,0.15,159503.0,0.496511284787426,Personal,Rejected,699.0,1,Excellent,Medium,0.21798148614109203,High,Large,Good,Adult,44.99533854362278,1,0
CUST2212,39,Male,PhD,Widowed,2,Delhi,Delhi,India,Employed,3,70605.0,36336.0,0.12,293114.0,0.354412235310286,Business,Rejected,626.0,2,Poor,High,0.5146377735287869,High,Very Large,Fair,Adult,83.03236705930857,1,1
CUST2213,29,Male,High School,Married,2,Bangalore,Karnataka,India,Employed,6,85185.0,44232.0,0.15,150509.0,0.212901451411049,Auto,Rejected,699.0,3,Good,Medium,0.5192463461877092,High,Very Large,Good,Young,71.48704354233146,0,1
CUST2214,47,Non-binary,Bachelor's,Divorced,2,Chennai,Tamil Nadu,India,Self-employed,11,78565.0,28725.0,0.09,159503.0,0.291971509816314,Home,Approved,718.0,3,Fair,High,0.36562082352192454,High,Large,Good,Mid-Age,76.95914529448942,0,1
CUST2215,51,Female,High School,Widowed,2,Hyderabad,Telangana,India,Self-employed,19,71425.0,8674.0,0.15,176256.0,0.558667408605332,Business,Rejected,699.0,1,Excellent,Medium,0.12144207210360518,High,Medium,Good,Mid-Age,46.86002225815996,1,0
CUST2216,39,Female,High School,Single,3,Pune,Maharashtra,India,Employed,12,63154.0,17359.0,0.12,238299.0,0.454690714806473,Personal,Rejected,645.0,2,Excellent,Medium,0.27486778351331664,Medium,Large,Fair,Adult,64.14072144419418,1,1
CUST2217,54,Non-binary,High School,Divorced,2,Kolkata,West Bengal,India,Self-employed,9,70605.0,8589.0,0.09,219375.0,0.362653569454038,Business,Rejected,728.0,0,Excellent,Low,0.12164860845549182,High,Medium,Good,Mid-Age,23.07960708362114,0,0
CUST2218,39,Male,Master's,Divorced,4,Ahmedabad,Gujarat,India,Unemployed,8,33127.0,34926.0,0.15,270665.0,0.382058635042081,Home,Rejected,699.0,1,Poor,Medium,1.0543061551000694,Medium,Very Large,Good,Adult,61.56175905126243,1,0
CUST2219,29,Non-binary,PhD,Married,1,Jaipur,Rajasthan,India,Unemployed,9,108571.0,46239.0,0.12,151306.0,0.595088923954935,Home,Rejected,637.0,2,Good,Medium,0.4258872074495031,High,Very Large,Fair,Young,74.15266771864805,1,1
CUST2220,44,Non-binary,Bachelor's,Single,3,Lucknow,Uttar Pradesh,India,Employed,16,83327.0,38696.0,0.09,34153.0,0.340087980992943,Home,Approved,740.0,1,Good,Medium,0.464387293434301,High,Very Large,Good,Adult,41.20263942978829,0,0
CUST2221,32,Female,Bachelor's,Single,2,Mumbai,Maharashtra,India,Unemployed,15,70605.0,43892.0,0.06,159503.0,0.548062887626151,Business,Rejected,794.0,2,Fair,Medium,0.6216556901069329,High,Very Large,Excellent,Adult,62.04188662878453,1,1
CUST2222,39,Female,Master's,Widowed,1,Delhi,Delhi,India,Unemployed,3,79516.0,35084.0,0.06,177614.0,0.530326057133132,Business,Approved,762.0,3,Excellent,Medium,0.4412193772322551,High,Very Large,Excellent,Adult,69.70978171399396,1,1
CUST2223,35,Male,Bachelor's,Single,1,Bangalore,Karnataka,India,Unemployed,18,41395.0,38993.0,0.09,209005.0,0.279485963924335,Home,Approved,657.0,4,Excellent,High,0.9419736683174297,Medium,Very Large,Fair,Adult,87.68457891773005,0,1
CUST2224,67,Non-binary,PhD,Single,3,Chennai,Tamil Nadu,India,Employed,16,70764.0,18870.0,0.09,272966.0,0.412972799388149,Home,Approved,726.0,0,Excellent,Low,0.26666101407495335,High,Large,Good,Senior,24.78918398164447,0,0
CUST2225,26,Non-binary,PhD,Single,2,Hyderabad,Telangana,India,Unemployed,2,50358.0,27748.0,0.09,104353.0,0.272810303693884,Business,Approved,706.0,3,Excellent,Medium,0.551014734500973,Medium,Large,Good,Young,67.58430911081652,0,1
CUST2226,27,Female,High School,Single,2,Pune,Maharashtra,India,Employed,15,70605.0,30589.0,0.12,159503.0,0.40187229351762,Auto,Rejected,650.0,1,Good,Medium,0.4332412718645988,High,Very Large,Fair,Young,52.0561688055286,0,0
CUST2227,33,Female,Bachelor's,Divorced,2,Kolkata,West Bengal,India,Employed,14,88876.0,45596.0,0.09,189512.0,0.560045758258791,Auto,Approved,749.0,3,Good,High,0.5130293892614429,High,Very Large,Excellent,Adult,76.90137274776373,1,1
CUST2228,56,Female,Bachelor's,Widowed,0,Ahmedabad,Gujarat,India,Employed,10,73634.0,39110.0,0.12,66769.0,0.498611829910983,Business,Rejected,641.0,0,Fair,Medium,0.5311405057446288,High,Very Large,Fair,Mid-Age,45.85835489732949,0,0
CUST2229,66,Male,PhD,Widowed,1,Jaipur,Rajasthan,India,Unemployed,0,34436.0,40591.0,0.09,41973.0,0.351180389086217,Personal,Approved,750.0,0,Good,Low,1.1787373678708328,Medium,Very Large,Excellent,Senior,25.535411672586513,0,0
CUST2230,35,Male,PhD,Widowed,2,Lucknow,Uttar Pradesh,India,Unemployed,12,27928.0,32789.0,0.15,87662.0,0.143568633883289,Personal,Rejected,699.0,3,Fair,Medium,1.1740547121168718,Low,Very Large,Good,Adult,74.40705901649866,0,1
CUST2231,22,Non-binary,Bachelor's,Married,3,Mumbai,Maharashtra,India,Unemployed,13,20903.0,13095.0,0.12,208150.0,0.174852336410769,Auto,Rejected,634.0,0,Poor,Medium,0.6264651007032483,Low,Medium,Fair,Young,46.84557009232307,0,0
CUST2232,47,Non-binary,Bachelor's,Single,2,Delhi,Delhi,India,Employed,12,67606.0,42164.0,0.09,26560.0,0.314662405139837,Business,Approved,734.0,1,Fair,Medium,0.6236724551075349,Medium,Very Large,Good,Mid-Age,46.03987215419511,0,0
CUST2233,35,Female,Master's,Divorced,1,Bangalore,Karnataka,India,Self-employed,3,95121.0,46562.0,0.09,37018.0,0.484615581790215,Personal,Approved,744.0,0,Poor,Medium,0.4895028437463862,High,Very Large,Excellent,Adult,45.138467453706454,1,0
CUST2234,45,Non-binary,Master's,Widowed,4,Chennai,Tamil Nadu,India,Unemployed,1,57550.0,27748.0,0.12,159503.0,0.567627328740872,Business,Rejected,601.0,4,Fair,High,0.4821546481320591,Medium,Large,Fair,Adult,111.92881986222616,1,1
CUST2235,32,Male,High School,Divorced,1,Hyderabad,Telangana,India,Unemployed,10,32454.0,19836.0,0.15,139921.0,0.502999977897924,Home,Rejected,699.0,2,Fair,Medium,0.6112035496394898,Medium,Large,Good,Adult,70.18999933693772,1,1
CUST2236,62,Male,Bachelor's,Widowed,1,Pune,Maharashtra,India,Unemployed,4,103817.0,27748.0,0.06,103972.0,0.179458452309952,Business,Approved,780.0,3,Poor,High,0.26727799878632597,High,Large,Excellent,Senior,77.38375356929856,1,1
CUST2237,38,Non-binary,Bachelor's,Married,3,Kolkata,West Bengal,India,Employed,3,55344.0,37239.0,0.09,164778.0,0.229906270497963,Business,Approved,720.0,2,Good,Medium,0.6728642671292281,Medium,Very Large,Good,Adult,54.89718811493889,0,1
CUST2238,45,Male,PhD,Divorced,3,Ahmedabad,Gujarat,India,Self-employed,11,70605.0,27748.0,0.06,79361.0,0.187874868319564,Personal,Rejected,788.0,2,Good,Medium,0.39300332837617735,High,Large,Excellent,Adult,46.83624604958692,0,1
CUST2239,67,Male,High School,Single,4,Jaipur,Rajasthan,India,Self-employed,14,23709.0,27748.0,0.09,124382.0,0.427121148627551,Business,Rejected,718.0,2,Fair,Medium,1.1703572483023323,Low,Large,Good,Senior,66.01363445882653,0,1
CUST2240,61,Non-binary,Master's,Single,2,Lucknow,Uttar Pradesh,India,Unemployed,10,76087.0,27748.0,0.15,218323.0,0.474043594935885,Personal,Rejected,699.0,3,Good,High,0.36468779160697623,High,Large,Good,Senior,79.32130784807654,1,1
CUST2241,66,Male,PhD,Single,4,Mumbai,Maharashtra,India,Unemployed,6,23436.0,31576.0,0.06,198343.0,0.495053509714416,Home,Rejected,789.0,0,Excellent,Low,1.3473288957159926,Low,Very Large,Excellent,Senior,20.95160529143248,0,0
CUST2242,33,Non-binary,High School,Married,0,Delhi,Delhi,India,Employed,14,98267.0,30577.0,0.12,142956.0,0.1882990081847,Home,Rejected,613.0,3,Poor,High,0.3111624451748807,High,Very Large,Fair,Adult,94.348970245541,1,1
CUST2243,20,Non-binary,PhD,Single,2,Bangalore,Karnataka,India,Unemployed,2,30472.0,9962.0,0.12,212453.0,0.548419847574019,Auto,Rejected,643.0,1,Good,Medium,0.3269230769230769,Medium,Medium,Fair,Young,57.15259542722057,1,0
CUST2244,41,Male,PhD,Single,2,Chennai,Tamil Nadu,India,Employed,8,70605.0,13321.0,0.15,143420.0,0.573802700027342,Business,Rejected,699.0,2,Good,Medium,0.18866935769421428,High,Medium,Good,Adult,67.31408100082027,1,1
CUST2245,65,Non-binary,High School,Divorced,2,Hyderabad,Telangana,India,Unemployed,12,24052.0,35588.0,0.09,141730.0,0.348669691752254,Business,Rejected,724.0,3,Poor,High,1.479627473806752,Low,Very Large,Good,Senior,88.06009075256762,1,1
CUST2246,21,Male,High School,Single,0,Pune,Maharashtra,India,Employed,0,73833.0,21892.0,0.15,159503.0,0.243500838664,Personal,Rejected,699.0,2,Good,Medium,0.2965069819728306,High,Large,Good,Young,57.40502515992,0,1
CUST2247,34,Female,PhD,Divorced,4,Kolkata,West Bengal,India,Employed,19,107051.0,27748.0,0.15,159503.0,0.140110217658194,Home,Rejected,699.0,2,Fair,Medium,0.2592035571830249,High,Large,Good,Adult,59.30330652974582,0,1
CUST2248,21,Male,Bachelor's,Divorced,0,Ahmedabad,Gujarat,India,Self-employed,16,89806.0,5992.0,0.12,76829.0,0.385837342238073,Auto,Rejected,622.0,3,Excellent,High,0.06672159989310292,High,Medium,Fair,Young,79.3751202671422,0,1
CUST2249,60,Male,Master's,Widowed,4,Jaipur,Rajasthan,India,Unemployed,3,113928.0,44306.0,0.12,159503.0,0.371391317479162,Business,Rejected,603.0,3,Excellent,High,0.3888947405378836,High,Very Large,Fair,Mid-Age,80.84173952437486,1,1
CUST2250,46,Female,Bachelor's,Single,0,Lucknow,Uttar Pradesh,India,Employed,14,94283.0,39934.0,0.12,253153.0,0.471673741403754,Auto,Rejected,645.0,0,Good,Low,0.4235546174814123,High,Very Large,Fair,Mid-Age,39.650212242112616,0,0
CUST2251,32,Male,Master's,Married,3,Mumbai,Maharashtra,India,Employed,10,42444.0,17980.0,0.09,148969.0,0.21855883306451,Business,Approved,693.0,2,Fair,Medium,0.42361700122514373,Medium,Large,Good,Adult,62.2567649919353,0,1
CUST2252,22,Male,Master's,Single,2,Delhi,Delhi,India,Unemployed,1,32631.0,27748.0,0.06,25904.0,0.386318138385641,Home,Approved,782.0,2,Poor,Medium,0.8503570224633018,Medium,Large,Excellent,Young,68.38954415156923,1,1
CUST2253,21,Male,PhD,Single,4,Bangalore,Karnataka,India,Unemployed,18,47284.0,35366.0,0.09,263197.0,0.116571489889136,Auto,Approved,745.0,0,Poor,Low,0.7479485661111581,Medium,Very Large,Excellent,Young,33.997144696674084,0,0
CUST2254,69,Female,Master's,Divorced,1,Chennai,Tamil Nadu,India,Self-employed,12,80282.0,27748.0,0.06,251415.0,0.496930760846671,Personal,Approved,755.0,3,Excellent,Medium,0.34563164843925165,High,Large,Excellent,Senior,69.40792282540014,1,1
CUST2255,33,Non-binary,PhD,Divorced,2,Hyderabad,Telangana,India,Self-employed,0,67951.0,41258.0,0.09,58081.0,0.479217513247579,Personal,Approved,666.0,3,Fair,High,0.6071728157054348,Medium,Very Large,Fair,Adult,87.77652539742738,1,1
CUST2256,38,Non-binary,PhD,Single,2,Pune,Maharashtra,India,Unemployed,9,70605.0,43434.0,0.09,58891.0,0.461985021651504,Home,Rejected,661.0,4,Good,High,0.6151688973868706,High,Very Large,Fair,Adult,97.75955064954512,1,1
CUST2257,51,Female,High School,Married,1,Kolkata,West Bengal,India,Self-employed,11,47265.0,49738.0,0.12,159503.0,0.262329625217714,Personal,Rejected,607.0,2,Poor,High,1.052322014175394,Medium,Very Large,Fair,Mid-Age,82.16988875653142,1,1
CUST2258,21,Female,Master's,Single,2,Ahmedabad,Gujarat,India,Self-employed,4,69277.0,21619.0,0.09,167668.0,0.191682091450923,Business,Approved,690.0,0,Excellent,Low,0.31206605366860574,Medium,Large,Good,Young,21.75046274352769,0,0
CUST2259,58,Female,Bachelor's,Single,3,Jaipur,Rajasthan,India,Employed,16,97735.0,27748.0,0.15,211423.0,0.255009775327875,Auto,Rejected,699.0,4,Good,High,0.28391057451271295,High,Large,Good,Mid-Age,87.75029325983624,0,1
CUST2260,29,Non-binary,High School,Widowed,0,Lucknow,Uttar Pradesh,India,Employed,3,96015.0,25907.0,0.06,250785.0,0.392324841343176,Home,Approved,751.0,2,Poor,Medium,0.26982242357964903,High,Large,Excellent,Young,71.66974524029528,1,1
CUST2261,42,Female,PhD,Single,2,Mumbai,Maharashtra,India,Self-employed,16,110341.0,42946.0,0.06,68922.0,0.564575091122785,Auto,Approved,766.0,3,Fair,High,0.3892116257782692,High,Very Large,Excellent,Adult,80.33725273368356,1,1
CUST2262,20,Female,High School,Single,0,Delhi,Delhi,India,Self-employed,6,70605.0,28475.0,0.06,96036.0,0.529256653887417,Personal,Rejected,758.0,1,Good,Medium,0.40330004957156007,High,Large,Excellent,Young,45.07769961662251,1,0
CUST2263,61,Male,High School,Widowed,1,Bangalore,Karnataka,India,Self-employed,6,70605.0,30281.0,0.12,226860.0,0.34147384682681,Auto,Rejected,624.0,4,Good,High,0.42887897457687135,High,Very Large,Fair,Senior,97.8442154048043,0,1
CUST2264,63,Male,Master's,Married,2,Chennai,Tamil Nadu,India,Unemployed,5,70605.0,5595.0,0.06,39879.0,0.585467835165619,Home,Rejected,790.0,0,Poor,Medium,0.0792436796260888,High,Medium,Excellent,Senior,43.56403505496857,1,0
CUST2265,47,Non-binary,Bachelor's,Married,0,Hyderabad,Telangana,India,Employed,4,96935.0,6559.0,0.09,171332.0,0.507915758523355,Home,Approved,655.0,4,Good,High,0.06766389848867797,High,Medium,Fair,Mid-Age,99.73747275570065,1,1
CUST2266,69,Non-binary,High School,Widowed,3,Pune,Maharashtra,India,Unemployed,4,116159.0,48639.0,0.09,161305.0,0.326020840581232,Personal,Approved,739.0,3,Good,Medium,0.4187277783038766,High,Very Large,Good,Senior,70.88062521743696,0,1
CUST2267,42,Male,PhD,Married,2,Kolkata,West Bengal,India,Employed,11,70605.0,27748.0,0.09,264487.0,0.573360389026472,Personal,Rejected,663.0,3,Excellent,High,0.39300332837617735,High,Large,Fair,Adult,80.90081167079416,1,1
CUST2268,43,Male,High School,Married,3,Ahmedabad,Gujarat,India,Employed,1,93598.0,18222.0,0.09,216099.0,0.218400785710069,Personal,Approved,704.0,1,Excellent,Low,0.1946836470864762,High,Large,Good,Adult,36.15202357130207,0,0
CUST2269,33,Female,PhD,Married,1,Jaipur,Rajasthan,India,Self-employed,2,54558.0,18683.0,0.15,229633.0,0.439046334827966,Auto,Rejected,699.0,3,Poor,High,0.342442904798563,Medium,Large,Good,Adult,93.27139004483898,1,1
CUST2270,69,Non-binary,PhD,Widowed,3,Lucknow,Uttar Pradesh,India,Self-employed,18,70605.0,37739.0,0.15,159503.0,0.265933026099078,Personal,Rejected,699.0,4,Good,High,0.5345088874725586,High,Very Large,Good,Senior,88.07799078297234,0,1
CUST2271,20,Non-binary,High School,Single,2,Mumbai,Maharashtra,India,Unemployed,16,101526.0,7670.0,0.12,70611.0,0.393248357292911,Auto,Rejected,614.0,0,Good,Medium,0.07554715048361996,High,Medium,Fair,Young,40.39745071878733,0,0
CUST2272,64,Non-binary,High School,Married,1,Delhi,Delhi,India,Unemployed,12,84636.0,15013.0,0.09,68599.0,0.50967345673857,Personal,Approved,669.0,3,Fair,High,0.1773831466515431,High,Large,Fair,Senior,88.3902037021571,1,1
CUST2273,57,Non-binary,Bachelor's,Married,2,Bangalore,Karnataka,India,Self-employed,16,35954.0,17671.0,0.12,84407.0,0.107776123918293,Business,Rejected,650.0,2,Good,Medium,0.49148912499304664,Medium,Large,Fair,Mid-Age,58.23328371754879,0,1
CUST2274,60,Female,PhD,Married,2,Chennai,Tamil Nadu,India,Unemployed,18,103796.0,31989.0,0.06,159503.0,0.439559961247317,Home,Approved,796.0,4,Fair,High,0.30819106709314426,High,Very Large,Excellent,Mid-Age,88.58679883741951,0,1
CUST2275,26,Male,High School,Widowed,3,Hyderabad,Telangana,India,Self-employed,1,73619.0,27748.0,0.09,52323.0,0.525731900083009,Business,Approved,708.0,1,Fair,Medium,0.3769135685081297,High,Large,Good,Young,54.97195700249027,1,0
CUST2276,21,Male,Bachelor's,Divorced,2,Pune,Maharashtra,India,Unemployed,5,31403.0,27748.0,0.09,159503.0,0.191825722159808,Personal,Approved,692.0,1,Excellent,Low,0.8836098461930388,Medium,Large,Good,Young,36.554771664794245,0,0
CUST2277,24,Non-binary,PhD,Married,1,Kolkata,West Bengal,India,Employed,9,46297.0,40654.0,0.12,207193.0,0.240114488610365,Personal,Rejected,628.0,2,Fair,Medium,0.8781130526815992,Medium,Very Large,Fair,Young,69.40343465831094,0,1
CUST2278,61,Non-binary,Master's,Widowed,1,Ahmedabad,Gujarat,India,Employed,13,42706.0,34319.0,0.09,257963.0,0.371370610937269,Home,Approved,707.0,2,Fair,Medium,0.8036107338547277,Medium,Very Large,Good,Senior,65.44111832811807,0,1
CUST2279,64,Male,PhD,Widowed,0,Jaipur,Rajasthan,India,Employed,4,40881.0,27748.0,0.15,159503.0,0.423035388959825,Personal,Rejected,699.0,2,Fair,Medium,0.6787505198013747,Medium,Large,Good,Senior,67.79106166879475,0,1
CUST2280,36,Male,High School,Divorced,3,Lucknow,Uttar Pradesh,India,Unemployed,12,72077.0,36093.0,0.12,247455.0,0.476153780115707,Business,Rejected,609.0,1,Excellent,Medium,0.5007561357992147,High,Very Large,Fair,Adult,53.384613403471214,1,0
CUST2281,41,Non-binary,High School,Married,2,Mumbai,Maharashtra,India,Self-employed,14,90825.0,48952.0,0.06,113849.0,0.585387548666699,Personal,Approved,793.0,0,Good,Low,0.538970547756675,High,Very Large,Excellent,Adult,28.26162646000097,0,0
CUST2282,68,Male,High School,Widowed,3,Delhi,Delhi,India,Unemployed,12,56258.0,18854.0,0.09,213565.0,0.546199272342205,Home,Approved,727.0,4,Excellent,High,0.3351345586405489,Medium,Large,Good,Senior,88.68597817026615,1,1
CUST2283,37,Non-binary,Master's,Married,0,Bangalore,Karnataka,India,Self-employed,4,53971.0,48546.0,0.06,76623.0,0.526671400006578,Business,Approved,795.0,3,Excellent,Medium,0.8994830557151062,Medium,Very Large,Excellent,Adult,66.30014200019734,1,1
CUST2284,33,Female,Bachelor's,Single,1,Chennai,Tamil Nadu,India,Employed,1,90560.0,35219.0,0.09,159503.0,0.244756897925503,Auto,Approved,707.0,3,Fair,High,0.3889023851590106,High,Very Large,Good,Adult,76.6427069377651,0,1
CUST2285,23,Female,Master's,Married,2,Hyderabad,Telangana,India,Self-employed,10,43914.0,22874.0,0.12,62283.0,0.245623887438284,Personal,Rejected,647.0,3,Excellent,Medium,0.5208817233684019,Medium,Large,Fair,Young,72.66871662314853,0,1
CUST2286,21,Female,High School,Divorced,1,Pune,Maharashtra,India,Employed,17,70605.0,36371.0,0.12,27457.0,0.389624959970224,Home,Rejected,626.0,2,Excellent,Medium,0.5151334891296651,High,Very Large,Fair,Young,64.08874879910672,0,1
CUST2287,31,Male,Master's,Married,1,Kolkata,West Bengal,India,Self-employed,0,113316.0,23707.0,0.09,58566.0,0.502761926692491,Home,Approved,691.0,2,Fair,Medium,0.2092114088036994,High,Large,Good,Adult,70.98285780077472,1,1
CUST2288,62,Male,PhD,Married,1,Ahmedabad,Gujarat,India,Unemployed,14,105421.0,28425.0,0.15,194804.0,0.439309677421671,Auto,Rejected,699.0,4,Fair,High,0.269633185039034,High,Large,Good,Senior,98.27929032265013,0,1
CUST2289,35,Male,PhD,Married,1,Jaipur,Rajasthan,India,Unemployed,3,76271.0,27748.0,0.09,197828.0,0.192341675982485,Business,Approved,682.0,2,Poor,Medium,0.3638080004195566,High,Large,Good,Adult,72.57025027947455,1,1
CUST2290,42,Female,Master's,Single,2,Lucknow,Uttar Pradesh,India,Unemployed,18,54551.0,44305.0,0.12,162414.0,0.536191239653594,Auto,Rejected,602.0,2,Fair,High,0.8121757621308501,Medium,Very Large,Fair,Adult,80.88573718960782,1,1
CUST2291,50,Male,PhD,Single,2,Mumbai,Maharashtra,India,Unemployed,2,33646.0,27748.0,0.15,109006.0,0.282052147472739,Business,Rejected,699.0,0,Poor,Medium,0.8247042739107174,Medium,Large,Good,Mid-Age,43.561564424182166,0,0
CUST2292,42,Non-binary,High School,Single,2,Delhi,Delhi,India,Self-employed,12,24353.0,33337.0,0.09,108988.0,0.362501932157001,Auto,Rejected,685.0,3,Good,High,1.3689073214799,Low,Very Large,Good,Adult,77.37505796471004,0,1
CUST2293,47,Non-binary,PhD,Widowed,0,Bangalore,Karnataka,India,Unemployed,13,93271.0,32917.0,0.12,94818.0,0.26418465969856,Auto,Rejected,647.0,2,Excellent,Medium,0.3529178415584694,High,Very Large,Fair,Mid-Age,58.2255397909568,0,1
CUST2294,60,Male,High School,Single,4,Chennai,Tamil Nadu,India,Employed,6,70605.0,15183.0,0.06,212695.0,0.492390428949454,Personal,Rejected,753.0,2,Fair,Medium,0.21504142766093054,High,Large,Excellent,Mid-Age,64.47171286848362,1,1
CUST2295,65,Female,High School,Divorced,1,Hyderabad,Telangana,India,Unemployed,6,114627.0,33889.0,0.12,38027.0,0.481625803807678,Home,Rejected,622.0,2,Poor,High,0.29564587749832066,High,Very Large,Fair,Senior,87.24877411423034,1,1
CUST2296,21,Male,PhD,Married,1,Pune,Maharashtra,India,Unemployed,14,40426.0,27748.0,0.09,33474.0,0.527984603550649,Auto,Approved,718.0,4,Excellent,High,0.6863899470637709,Medium,Large,Good,Young,89.03953810651947,1,1
CUST2297,27,Male,PhD,Married,4,Kolkata,West Bengal,India,Employed,18,45257.0,42459.0,0.09,100626.0,0.36636678429831,Business,Approved,672.0,0,Excellent,Low,0.9381753098968115,Medium,Very Large,Good,Young,28.7910035289493,0,0
CUST2298,21,Non-binary,Bachelor's,Divorced,3,Ahmedabad,Gujarat,India,Unemployed,12,98824.0,19202.0,0.09,51531.0,0.116317343164032,Business,Approved,721.0,2,Fair,Medium,0.19430502711891848,High,Large,Good,Young,56.389520294920956,0,1
CUST2299,56,Male,Bachelor's,Widowed,4,Jaipur,Rajasthan,India,Unemployed,8,115864.0,13846.0,0.09,176517.0,0.331659242842826,Business,Approved,675.0,2,Excellent,Medium,0.11950217496375061,High,Medium,Good,Mid-Age,57.44977728528478,0,1
CUST2300,63,Male,High School,Single,0,Lucknow,Uttar Pradesh,India,Unemployed,18,68166.0,37407.0,0.09,176520.0,0.313968792682107,Home,Approved,736.0,3,Good,Medium,0.5487633130886366,Medium,Very Large,Good,Senior,70.81906378046321,0,1
CUST2301,41,Female,Bachelor's,Widowed,2,Mumbai,Maharashtra,India,Unemployed,0,77999.0,44616.0,0.09,45851.0,0.492770618637499,Business,Approved,652.0,0,Poor,Medium,0.5720073334273517,High,Very Large,Fair,Adult,54.58311855912497,1,0
CUST2302,51,Non-binary,Bachelor's,Divorced,2,Delhi,Delhi,India,Unemployed,8,34372.0,36849.0,0.15,56321.0,0.289072179650457,Personal,Rejected,699.0,0,Poor,Medium,1.0720644710811125,Medium,Very Large,Good,Mid-Age,43.77216538951371,0,0
CUST2303,40,Female,Master's,Widowed,2,Bangalore,Karnataka,India,Self-employed,11,34823.0,27748.0,0.12,115007.0,0.385806958929985,Personal,Rejected,606.0,3,Good,High,0.7968296815323206,Medium,Large,Fair,Adult,85.97420876789954,1,1
CUST2304,65,Female,High School,Married,1,Chennai,Tamil Nadu,India,Employed,18,33750.0,41242.0,0.06,76221.0,0.56656756518161,Home,Approved,786.0,0,Good,Low,1.2219851851851853,Medium,Very Large,Excellent,Senior,28.397026955448297,0,0
